project,full_url,pr_number,commit_sha,author,language,system_loc,cloned_loc,clone_density
testfx,https://github.com/microsoft/testfx,5820,d6e481e955cc963dcc6c8e3071f231d7d69041a0,human,cs,74203,1397,1.88
testfx,https://github.com/microsoft/testfx,5868,5ecac2746c0dd21948df6f8edc811cbcfe5d68c9,human,cs,69962,1365,1.95
testfx,https://github.com/microsoft/testfx,5873,c6eb599061d966c73db342c566f51aaa59f536aa,human,cs,70479,1365,1.94
testfx,https://github.com/microsoft/testfx,5935,0a9a7a0ac91719ae3d20ee10051beffdca5d542b,agent,cs,74806,1397,1.87
testfx,https://github.com/microsoft/testfx,5944,ac2874fff298204e7dc68fde1f64b213027c7d15,agent,cs,74806,1397,1.87
testfx,https://github.com/microsoft/testfx,5990,40775e4e374fce595d1f956256e50d3f804055f6,agent,cs,74872,1397,1.87
testfx,https://github.com/microsoft/testfx,6021,38fb41ad7ebc5cdeb39ccac8a8770874758ecfd6,agent,cs,74969,1397,1.86
testfx,https://github.com/microsoft/testfx,6033,305a3ec37dadf3e0b8f449eb0da8a70cf8958a23,agent,cs,74983,1397,1.86
testfx,https://github.com/microsoft/testfx,6035,00a826c6b789e0645da8ccc180e4cba573ac4bb6,agent,cs,71167,1326,1.86
testfx,https://github.com/microsoft/testfx,6055,1537316fb95e5ea669b024ce091f3e5f5c7cfbf5,agent,cs,75010,1397,1.86
testfx,https://github.com/microsoft/testfx,6058,725eaffc808e4ecb923d7fd4937bbb0ef2fc05cb,agent,cs,75356,1397,1.85
testfx,https://github.com/microsoft/testfx,6060,b8f800e48151f457af1197942fc321079dadc1fb,agent,cs,74885,1397,1.87
testfx,https://github.com/microsoft/testfx,6123,fc00053fe9bf383f4272844442434cc3cfa38a35,agent,cs,75459,1397,1.85
testfx,https://github.com/microsoft/testfx,6164,ccdb0dadc267d0bbfe192c31689ad1ede8326f28,agent,cs,75464,1397,1.85
testfx,https://github.com/microsoft/testfx,6165,305b40be31c1c5547acbe50bab79afa72cf8dd85,agent,cs,72187,1365,1.89
testfx,https://github.com/microsoft/testfx,6190,f275ec4a23fce0cb8f559f8240c33c5d9afee410,agent,cs,75801,1397,1.84
testfx,https://github.com/microsoft/testfx,6200,826ab5b25cbce690e7a3e78067744d7fd9f38ebd,agent,cs,75528,1397,1.85
testfx,https://github.com/microsoft/testfx,7151,4e84b8461ead6927f6323338a9f13bb4c09aabc4,human,cs,73892,1558,2.11
